Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Sales Growth Rate,Profit Growth Rate ,order year,order month
5964,CA-2014-140732,2014-11-11,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0.0,55.764,45.0,1492.8020565552697,2656.7727901918133,2014,11
5965,CA-2017-119011,2017-08-20,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0.0,5.166,30.000000000000004,-86.10393802453196,-90.7359586830213,2017,8
5966,CA-2017-119011,2017-08-20,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,27.999999999999996,1215.6794425087107,1127.9674796747966,2017,8
5967,CA-2017-119011,2017-08-20,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,10.0,-52.3834745762712,-82.994098062954,2017,8
5968,CA-2016-166912,2016-01-15,1/17/2016,First Class,BE-11335,Bill Eplett,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.1702,49.0,-24.008157211716718,272.36002966258803,2016,1
5969,CA-2014-141726,2014-07-20,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.328,48.00000000000001,27.89704806050255,25.286904222533124,2014,7
5970,CA-2014-141726,2014-07-20,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,2,0.2,3.1552,36.24999999999999,-91.69861707200762,-93.7307264345891,2014,7
5971,CA-2014-141726,2014-07-20,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.7608,48.99999999999999,128.86029411764704,209.35598377281949,2014,7
5972,CA-2014-141726,2014-07-20,7/22/2014,First Class,CC-12145,Charles Crestani,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.4872,36.0,115.96385542168673,58.667322350626996,2014,7
5973,CA-2017-115105,2017-02-06,2/11/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,1,0.2,30.098,12.5,459.70246397024636,94.34113332300223,2017,2
5974,CA-2015-143980,2015-12-25,12/29/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0.0,124.488,30.0,72.33703236095421,313.6088776662901,2015,12
5975,CA-2016-135636,2016-10-08,10/13/2016,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.851,-17.5,-6.564488143435499,-154.50404858299595,2016,10
5976,CA-2017-102155,2017-07-13,7/17/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,26.0,-7.051480449809144,-238.09494333171216,2017,7
5977,CA-2017-102155,2017-07-13,7/17/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0.0,6.2376,46.0,-96.23730506687386,-93.34292434908451,2017,7
5978,CA-2017-116953,2017-04-24,4/25/2017,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552.0,10,0.2,34.5,6.25,3970.796460176991,453.0973451327434,2017,4
5979,CA-2014-117765,2014-09-07,9/13/2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.774,26.0,-22.11956521739131,223.98260869565217,2014,9
5980,CA-2014-117765,2014-09-07,9/13/2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0.0,15.3888,48.0,-92.54245173296115,-86.23221858392829,2014,9
5981,CA-2014-117765,2014-09-07,9/13/2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.3488,27.999999999999996,405.1777916406738,194.6870451237263,2014,9
5982,CA-2014-117765,2014-09-07,9/13/2014,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0.0,5.7594,29.000000000000004,-87.7377130155594,-87.29977419468652,2014,9
5983,CA-2016-114895,2016-11-21,11/28/2016,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,48.99999999999999,-34.74320241691843,10.261485571413687,2016,11
5984,CA-2017-112984,2017-09-16,9/18/2017,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544,6,0.2,6.42,31.25,58.518518518518505,1.0959939531368201,2017,9
5985,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.0878,41.0,803.3294392523364,1085.1682242990655,2016,7
5986,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.6776,46.0,-58.20670330854618,-53.10995980958839,2016,7
5987,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.8792,1.0,13.357400722021652,-97.53570867995604,2016,7
5988,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94,6,0.0,120.5106,49.0,179.7315741583257,13606.847133757961,2016,7
5989,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0.0,4.042,47.0,-96.50321216556884,-96.64593819962725,2016,7
5990,CA-2016-163776,2016-07-19,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0.0,126.225,25.0,5770.930232558139,3022.8352300841166,2016,7
5991,US-2017-163300,2017-09-15,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,7,0.2,884.058,37.5,366.9217666864726,600.3826500297089,2017,9
5992,US-2017-163300,2017-09-15,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351,8.75,-84.3246710057485,-96.34242323467464,2017,9
5993,US-2017-163300,2017-09-15,9/21/2017,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,-11.25,-50.00541207542268,-164.27875590302799,2017,9
5994,CA-2016-162187,2016-12-11,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,-6.25,-64.83935221269594,-80.46630678483108,2016,12
5995,CA-2016-162187,2016-12-11,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69,12.5,-79.1871921182266,-141.6256157635468,2016,12
5996,CA-2016-162187,2016-12-11,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.529,-30.0,3290.7544378698226,-8237.810650887575,2016,12
5997,CA-2016-162187,2016-12-11,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,6.25,-15.55177453482538,-117.59338030524471,2016,12
5998,CA-2016-162187,2016-12-11,12/11/2016,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,-45.0,-15.122850884443718,-711.1154736320052,2016,12
5999,US-2014-112991,2014-12-10,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,1.25,2.97087555920752,-102.86030209886687,2014,12
6000,US-2014-112991,2014-12-10,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.4416,47.99999999999999,-92.33933891332103,194.1693857284721,2014,12
6001,US-2014-112991,2014-12-10,12/14/2014,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,46.0,252.4691358024691,237.78292181069958,2014,12
6002,CA-2014-124079,2014-12-13,12/17/2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,8.75,-3.721541155866903,-81.68616271986599,2014,12
6003,CA-2014-124079,2014-12-13,12/17/2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712,-80.0,-94.07230559345156,-154.19606314558564,2014,12
6004,US-2017-146878,2017-09-21,9/27/2017,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058,-70.0,135.78826237054082,106.31472957422328,2017,9
6005,CA-2017-107244,2017-09-07,9/11/2017,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.2992,42.0,60.72881080201724,-196.43728648121035,2017,9
6006,CA-2015-100657,2015-11-02,11/7/2015,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.764,2,0.1,8.5372,7.777777777777778,455.4858299595141,2.8677462887989114,2015,11
6007,CA-2017-129581,2017-12-11,12/18/2017,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655,3.0000000000000004,17.388214715207173,-54.72168860984867,2017,12
6008,CA-2017-129028,2017-04-01,4/3/2017,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.7515,17.0,-0.6984866123399214,462.708575863407,2017,4
6009,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.5192,46.0,-46.44783118405628,44.90586856078891,2015,12
6010,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.2386,19.0,9.369527145359013,-54.825630092134325,2015,12
6011,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.713,11.250000000000002,3300.80064051241,1913.6319581981375,2015,12
6012,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.148,45.0,-89.34927959318203,-57.39711837272814,2015,12
6013,CA-2015-135580,2015-12-30,1/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,12.5,6.056587091069843,-70.53983691914726,2015,12
6014,CA-2016-159016,2016-03-10,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.152,48.0,-94.82423231902182,-80.12505210504376,2016,3
6015,CA-2016-159016,2016-03-10,3/11/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,8,0.2,363.9048,8.75,27812.161073825508,4988.154362416108,2016,3
6016,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332,17.0,-97.78884477478725,-95.70404127672953,2014,4
6017,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,39.0,-63.995215311004785,-17.400788066422745,2014,4
6018,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.3312,48.00000000000001,-41.28662035638779,-27.737378900169595,2014,4
6019,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.6304,48.00000000000001,185.39094650205757,185.3909465020576,2014,4
6020,CA-2014-152422,2014-10-05,10/10/2014,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,12.5,65.68132660418169,-56.853821196827695,2014,10
6021,US-2016-156692,2016-08-13,8/13/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.6818,27.0,-81.13577023498695,-59.253263707571804,2016,8
6022,US-2016-156692,2016-08-13,8/13/2016,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.1158,21.0,315.1095732410612,222.8630014097142,2016,8
6023,CA-2014-130869,2014-11-17,11/21/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478,35.0,-90.1639344262295,-83.60655737704919,2014,11
6024,US-2017-128832,2017-04-24,4/27/2017,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.8986,6.999999999999999,888.4180790960453,97.68361581920904,2017,4
6025,CA-2017-139717,2017-08-24,8/26/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,10.0,823.509574164047,1219.299391662924,2017,8
6026,CA-2017-139717,2017-08-24,8/26/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.368,2,0.2,3.7584,36.25,-98.3957219251337,-94.18449197860963,2017,8
6027,CA-2017-136007,2017-02-23,3/2/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.336,4.0,-18.981481481481477,-91.06002554278416,2017,2
6028,CA-2017-136007,2017-02-23,3/2/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,35.0,756.6666666666666,7395.833333333333,2017,2
6029,CA-2016-157364,2016-11-19,11/21/2016,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.006,32.5,-74.31906614785993,-76.15341856586993,2016,11
6030,US-2016-112970,2016-11-14,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.8536,29.000000000000004,-46.753246753246756,-52.48751248751249,2016,11
6031,US-2017-152492,2017-07-06,7/6/2017,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.924,10.0,2331.30081300813,738.3795906924586,2017,7
6032,CA-2016-101168,2016-12-25,1/1/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.5472,31.0,-91.17204480856044,-72.63333890653736,2016,12
6033,CA-2017-104010,2017-04-23,4/25/2017,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,28.000000000000004,159.94318181818178,134.78739002932548,2017,4
6034,CA-2015-130253,2015-12-14,12/18/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.1816,34.0,-72.24043715846994,-66.2919594067135,2015,12
6035,US-2015-155369,2015-04-19,4/25/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.568,2,0.8,-52.8336,-270.0,28.39895013123361,-1119.6387216303845,2015,4
6036,US-2015-155369,2015-04-19,4/25/2015,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.392,4,0.8,-512.1468,-165.0,1486.2224039247749,869.358135731807,2015,4
6037,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,39.0,-86.27541946957396,-103.24399176173706,2016,9
6038,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,48.00000000000001,167.46478873239434,229.18743228602386,2016,9
6039,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.1968,4.0,14.024925399332977,-90.49792288338891,2016,9
6040,CA-2016-131205,2016-09-04,9/8/2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.5344,48.00000000000001,-95.93596059113301,-51.23152709359605,2016,9
6041,CA-2017-122364,2017-09-24,9/29/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,8.75,16172.727272727272,2866.382575757576,2017,9
6042,CA-2017-122364,2017-09-24,9/29/2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.198,35.0,-41.07541899441342,135.69832402234633,2017,9
6043,CA-2016-117912,2016-02-04,2/8/2016,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,3.9512,27.500000000000004,-97.16204471833768,-97.7701779929796,2016,2
6044,CA-2017-145702,2017-05-19,5/24/2017,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646,-11.250000000000002,2087.861915367483,-995.0344199230614,2017,5
6045,CA-2017-145702,2017-05-19,5/24/2017,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.888,7,0.2,10.1094,36.25,-91.12841655214537,-128.58621333197604,2017,5
6046,CA-2015-113215,2015-09-03,9/8/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.152,3,0.2,89.307,37.50000000000001,753.958691910499,783.4055433556888,2015,9
6047,CA-2016-154662,2016-06-09,6/16/2016,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235,25.0,190.96543384057244,93.97695589371496,2016,6
6048,CA-2015-105571,2015-11-07,11/11/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.146,9,0.7,-12.9168,-80.0,-97.66992813230583,-107.45622997662134,2015,11
6049,CA-2015-105571,2015-11-07,11/11/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.485,5,0.7,-1031.5385,-76.66666666666669,8233.240431066517,7886.02207977208,2015,11
6050,CA-2016-152765,2016-06-15,6/18/2016,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.488,7,0.2,54.215,31.25,-87.10591348101242,-105.2557417876308,2016,6
6051,CA-2015-153878,2015-04-25,4/30/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,28.000000000000004,-66.71239509360878,-70.17430600387347,2015,4
6052,CA-2015-153878,2015-04-25,4/30/2015,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.272,28.000000000000004,371.68831168831167,371.68831168831167,2015,4
6053,CA-2016-124016,2016-09-23,9/26/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,0.2,4.0338,33.75,-95.61233480176212,-94.71129641283827,2016,9
6054,CA-2016-124016,2016-09-23,9/26/2016,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,27.500000000000004,134.27041499330653,90.88700480936089,2016,9
